ID,YYYY,MM,DD,qobs,ckhs,qceq,qcol
678,2002,2,23,35.505,1,0,0
678,2002,2,24,34.76,1,0,0
678,2002,2,25,37.597,1,0,0
678,2002,2,26,59.073,1,0,0
678,2002,2,27,67.658,1,0,0
678,2002,2,28,87.106,1,0,0
678,2002,3,1,72.271,1,0,0
678,2002,3,2,59.889,1,0,0
678,2002,3,3,55.381,1,0,0
678,2002,3,4,46.741,1,0,0
678,2002,3,5,45.071,1,0,0
678,2002,3,6,44.526,1,0,0
678,2002,3,7,44.298,1,0,0
678,2002,3,8,48.307,1,0,0
678,2002,3,9,66.323,1,0,0
678,2002,3,10,63.47,1,0,0
678,2002,3,11,57.036,1,0,0
678,2002,3,12,66.987,1,0,0
678,2002,3,13,70.635,1,0,0
678,2002,3,14,72.459,1,0,0
678,2002,3,15,51.159,1,0,0
678,2002,3,16,39.337,1,0,0
678,2002,3,17,35.765,1,0,0
678,2002,3,18,34.365,1,0,0
678,2002,3,19,47.122,1,0,0
678,2002,3,20,175.898,1,0,0
678,2002,3,21,224.854,1,0,0
678,2002,3,22,223.938,1,0,0
678,2002,3,23,233.021,1,0,0
678,2002,3,24,166.854,1,0,0
678,2002,3,25,135.417,1,0,0
678,2002,3,26,101.178,1,0,0
678,2002,3,27,83.59,1,0,0
678,2002,3,28,77.416,1,0,0
678,2002,3,29,65.998,1,0,0
678,2002,3,30,60.195,1,0,0
678,2002,3,31,68.179,1,0,0
678,2002,4,1,65.873,1,0,0
678,2002,4,2,70.64,1,0,0
678,2002,4,3,79.077,1,0,0
678,2002,4,4,80.493,1,0,0
678,2002,4,5,79.551,1,0,0
678,2002,4,6,57.677,1,0,0
678,2002,4,7,39.579,1,0,0
678,2002,4,8,35.198,1,0,0
678,2002,4,9,60.281,1,0,0
678,2002,4,10,63.817,1,0,0
678,2002,4,11,50.721,1,0,0
678,2002,4,12,46.365,1,0,0
678,2002,4,13,47.321,1,0,0
678,2002,4,14,43.888,1,0,0
678,2002,4,15,49.976,1,0,0
678,2002,4,16,55.751,1,0,0
678,2002,4,17,56.304,1,0,0
678,2002,4,18,46.006,1,0,0
678,2002,4,19,42.737,1,0,0
678,2002,4,20,49.228,1,0,0
678,2002,4,21,44.705,1,0,0
678,2002,4,22,35.903,1,0,0
678,2002,4,23,41.508,1,0,0
678,2002,4,24,96.948,1,0,0
678,2002,4,25,192.573,1,0,0
678,2002,4,26,146.5,1,0,0
678,2002,4,27,125.336,1,0,0
678,2002,4,28,86.509,1,0,0
678,2002,4,29,78.952,1,0,0
678,2002,4,30,81.785,1,0,0
678,2002,5,1,73.77,1,0,0
678,2002,5,2,61.244,1,0,0
678,2002,5,3,63.985,1,0,0
678,2002,5,4,63.685,1,0,0
678,2002,5,5,61.306,1,0,0
678,2002,5,6,73.205,1,0,0
678,2002,5,7,61.425,1,0,0
678,2002,5,8,58.248,1,0,0
678,2002,5,9,51.716,1,0,0
678,2002,5,10,47.5,1,0,0
678,2002,5,11,55.019,1,0,0
678,2002,5,12,67.305,1,0,0
678,2002,5,13,60.98,1,0,0
678,2002,5,14,65.835,1,0,0
678,2002,5,15,64.699,1,0,0
678,2002,5,16,64.264,1,0,0
678,2002,5,17,62.78,1,0,0
678,2002,5,18,49.985,1,0,0
678,2002,5,19,81.905,1,0,0
678,2002,5,20,59.867,1,0,0
678,2002,5,21,73.848,1,0,0
678,2002,5,22,73.417,1,0,0
678,2002,5,23,67.928,1,0,0
678,2002,5,24,70.554,1,0,0
678,2002,5,25,62.755,1,0,0
678,2002,5,26,75.69,1,0,0
678,2002,5,27,71.878,1,0,0
678,2002,5,28,75.312,1,0,0
678,2002,5,29,82.033,1,0,0
678,2002,5,30,58.93,1,0,0
678,2002,5,31,55.879,1,0,0
678,2002,6,1,46.034,1,0,0
678,2002,6,2,42.526,1,0,0
678,2002,6,3,41.577,1,0,0
678,2002,6,4,52.271,1,0,0
678,2002,6,5,45.704,1,0,0
678,2002,6,6,45.964,1,0,0
678,2002,6,7,53.776,1,0,0
678,2002,6,8,53.63,1,0,0
678,2002,6,9,40.468,1,0,0
678,2002,6,10,76.022,1,0,0
678,2002,6,11,86.072,1,0,0
678,2002,6,12,60.578,1,0,0
678,2002,6,13,53.157,1,0,0
678,2002,6,14,52.434,1,0,0
678,2002,6,15,46.059,1,0,0
678,2002,6,16,38.759,1,0,0
678,2002,6,17,50.689,1,0,0
678,2002,6,18,52.749,1,0,0
678,2002,6,19,49.59,1,0,0
678,2002,6,20,53.867,1,0,0
678,2002,6,21,59.802,1,0,0
678,2002,6,22,53.156,1,0,0
678,2002,6,23,37.469,1,0,0
678,2002,6,24,45.478,1,0,0
678,2002,6,25,62.303,1,0,0
678,2002,6,26,55.824,1,0,0
678,2002,6,27,47.21,1,0,0
678,2002,6,28,54.978,1,0,0
678,2002,6,29,60.067,1,0,0
678,2002,6,30,50.553,1,0,0
678,2002,7,1,45.683,1,0,0
678,2002,7,2,56.342,1,0,0
678,2002,7,3,53.625,1,0,0
678,2002,7,4,99.826,1,0,0
678,2002,7,5,83.681,1,0,0
678,2002,7,6,55.254,1,0,0
678,2002,7,7,58.1,1,0,0
678,2002,7,8,61.219,1,0,0
678,2002,7,9,63.049,1,0,0
678,2002,7,10,60.633,1,0,0
678,2002,7,11,60.486,1,0,0
678,2002,7,12,50.925,1,0,0
678,2002,7,13,43.799,1,0,0
678,2002,7,14,48.711,1,0,0
678,2002,7,15,55.541,1,0,0
678,2002,7,16,52.267,1,0,0
678,2002,7,17,67.285,1,0,0
678,2002,7,18,123.272,1,0,0
678,2002,7,19,84.062,1,0,0
678,2002,7,20,56.857,1,0,0
678,2002,7,21,47.935,1,0,0
678,2002,7,22,46.638,1,0,0
678,2002,7,23,51.392,1,0,0
678,2002,7,24,51.768,1,0,0
678,2002,7,25,57.614,1,0,0
678,2002,7,26,84.664,1,0,0
678,2002,7,27,63.917,1,0,0
678,2002,7,28,44.643,1,0,0
678,2002,7,29,38.114,1,0,0
678,2002,7,30,37.238,1,0,0
678,2002,7,31,46.558,1,0,0
678,2002,8,1,66.352,1,0,0
678,2002,8,2,159.358,1,0,0
678,2002,8,3,92.769,1,0,0
678,2002,8,4,117.422,1,0,0
678,2002,8,5,134.615,1,0,0
678,2002,8,6,109.407,1,0,0
678,2002,8,7,259.448,1,0,0
678,2002,8,8,191.635,1,0,0
678,2002,8,9,137.885,1,0,0
678,2002,8,10,125.302,1,0,0
678,2002,8,11,145.812,1,0,0
678,2002,8,12,403.51,1,0,0
678,2002,8,13,369.229,1,0,0
678,2002,8,14,347.177,1,0,0
678,2002,8,15,310.458,1,0,0
678,2002,8,16,236.344,1,0,0
678,2002,8,17,140.875,1,0,0
678,2002,8,18,102.729,1,0,0
678,2002,8,19,98.883,1,0,0
678,2002,8,20,91.278,1,0,0
678,2002,8,21,110.594,1,0,0
678,2002,8,22,117.76,1,0,0
678,2002,8,23,86.169,1,0,0
678,2002,8,24,72.168,1,0,0
678,2002,8,25,63.1,1,0,0
678,2002,8,26,75.176,1,0,0
678,2002,8,27,75.864,1,0,0
678,2002,8,28,72.677,1,0,0
678,2002,8,29,72.282,1,0,0
678,2002,8,30,58.172,1,0,0
678,2002,8,31,49.904,1,0,0
678,2002,9,1,86.362,1,0,0
678,2002,9,2,148.812,1,0,0
678,2002,9,3,111.5,1,0,0
678,2002,9,4,95.428,1,0,0
678,2002,9,5,104.848,1,0,0
678,2002,9,6,85.703,1,0,0
678,2002,9,7,65.927,1,0,0
678,2002,9,8,59.083,1,0,0
678,2002,9,9,61.075,1,0,0
678,2002,9,10,86.822,1,0,0
678,2002,9,11,92.879,1,0,0
678,2002,9,12,77.112,1,0,0
678,2002,9,13,66.199,1,0,0
678,2002,9,14,57.245,1,0,0
678,2002,9,15,51.531,1,0,0
678,2002,9,16,58.356,1,0,0
678,2002,9,17,61.054,1,0,0
678,2002,9,18,58.155,1,0,0
678,2002,9,19,59.221,1,0,0
678,2002,9,20,68.807,1,0,0
678,2002,9,21,117.009,1,0,0
678,2002,9,22,87.857,1,0,0
678,2002,9,23,90.45,1,0,0
678,2002,9,24,206.116,1,0,0
678,2002,9,25,222.792,1,0,0
678,2002,9,26,157.708,1,0,0
678,2002,9,27,161.396,1,0,0
678,2002,9,28,196.823,1,0,0
678,2002,9,29,144.104,1,0,0
678,2002,9,30,129.083,1,0,0
678,2002,10,1,108.394,1,0,0
678,2002,10,2,96.966,1,0,0
678,2002,10,3,93.814,1,0,0
678,2002,10,4,86.861,1,0,0
678,2002,10,5,93.606,1,0,0
678,2002,10,6,96.018,1,0,0
678,2002,10,7,155.417,1,0,0
678,2002,10,8,128.167,1,0,0
678,2002,10,9,108.573,1,0,0
678,2002,10,10,91.658,1,0,0
678,2002,10,11,72.373,1,0,0
678,2002,10,12,73.985,1,0,0
678,2002,10,13,89.918,1,0,0
678,2002,10,14,92.079,1,0,0
678,2002,10,15,95.619,1,0,0
678,2002,10,16,94.809,1,0,0
678,2002,10,17,83.594,1,0,0
678,2002,10,18,165.26,1,0,0
678,2002,10,19,127.5,1,0,0
678,2002,10,20,99.931,1,0,0
678,2002,10,21,89.455,1,0,0
678,2002,10,22,80.996,1,0,0
678,2002,10,23,73.724,1,0,0
678,2002,10,24,78.691,1,0,0
678,2002,10,25,74.368,1,0,0
678,2002,10,26,65.05,1,0,0
678,2002,10,27,53.499,1,0,0
678,2002,10,28,56.756,1,0,0
678,2002,10,29,62.958,1,0,0
678,2002,10,30,60.436,1,0,0
678,2002,10,31,62.729,1,0,0
678,2002,11,1,56.49,1,0,0
678,2002,11,2,56.152,1,0,0
678,2002,11,3,102.91,1,0,0
678,2002,11,4,193.104,1,0,0
678,2002,11,5,224.021,1,0,0
678,2002,11,6,170.552,1,0,0
678,2002,11,7,128.948,1,0,0
678,2002,11,8,115.052,1,0,0
678,2002,11,9,100.773,1,0,0
678,2002,11,10,146.104,1,0,0
678,2002,11,11,141.625,1,0,0
678,2002,11,12,175.969,1,0,0
678,2002,11,13,134.583,1,0,0
678,2002,11,14,118.458,1,0,0
678,2002,11,15,108.49,1,0,0
678,2002,11,16,106.552,1,0,0
678,2002,11,17,101.805,1,0,0
678,2002,11,18,99.734,1,0,0
678,2002,11,19,111.183,1,0,0
678,2002,11,20,118.917,1,0,0
678,2002,11,21,99.016,1,0,0
678,2002,11,22,92.231,1,0,0
678,2002,11,23,103.547,1,0,0
678,2002,11,24,78.686,1,0,0
678,2002,11,25,77.091,1,0,0
678,2002,11,26,71.844,1,0,0
678,2002,11,27,61.865,1,0,0
678,2002,11,28,61.654,1,0,0
678,2002,11,29,67.697,1,0,0
678,2002,11,30,89.138,1,0,0
678,2002,12,1,75.474,1,0,0
678,2002,12,2,68.071,1,0,0
678,2002,12,3,78.529,1,0,0
678,2002,12,4,75.463,1,0,0
678,2002,12,5,70.904,1,0,0
678,2002,12,6,64.198,1,0,0
678,2002,12,7,55.752,1,0,0
678,2002,12,8,55.386,1,0,0
678,2002,12,9,50.5,1,0,0
678,2002,12,10,56.241,1,0,0
678,2002,12,11,60.927,1,0,0
678,2002,12,12,57.015,1,0,0
678,2002,12,13,53.789,1,0,0
678,2002,12,14,47.124,1,0,0
678,2002,12,15,39.452,1,0,0
678,2002,12,16,36.8,1,0,0
678,2002,12,17,69.747,1,0,0
678,2002,12,18,71.832,1,0,0
678,2002,12,19,58.678,1,0,0
678,2002,12,20,55.049,1,0,0
678,2002,12,21,52.509,1,0,0
678,2002,12,22,76.265,1,0,0
678,2002,12,23,85.846,1,0,0
678,2002,12,24,72.509,1,0,0
678,2002,12,25,55.099,1,0,0
678,2002,12,26,49.756,1,0,0
678,2002,12,27,46.124,1,0,0
678,2002,12,28,50.108,1,0,0
678,2002,12,29,71.234,1,0,0
678,2002,12,30,81.077,1,0,0
678,2002,12,31,77.671,1,0,0
678,2003,1,1,72.446,1,0,0
678,2003,1,2,68.623,1,0,0
678,2003,1,3,87.246,1,0,0
678,2003,1,4,83.371,1,0,0
678,2003,1,5,77.831,1,0,0
678,2003,1,6,69.347,1,0,0
678,2003,1,7,78.43,1,0,0
678,2003,1,8,82.199,1,0,0
678,2003,1,9,77.807,1,0,0
678,2003,1,10,79.868,1,0,0
678,2003,1,11,65.975,1,0,0
678,2003,1,12,58.093,1,0,0
678,2003,1,13,57.477,1,0,0
678,2003,1,14,65.096,1,0,0
678,2003,1,15,66.972,1,0,0
678,2003,1,16,65.478,1,0,0
678,2003,1,17,63.7,1,0,0
678,2003,1,18,60.538,1,0,0
678,2003,1,19,51.846,1,0,0
678,2003,1,20,48.574,1,0,0
678,2003,1,21,54.536,1,0,0
678,2003,1,22,62.636,1,0,0
678,2003,1,23,57.46,1,0,0
678,2003,1,24,60.96,1,0,0
678,2003,1,25,54.674,1,0,0
678,2003,1,26,39.411,1,0,0
678,2003,1,27,45.802,1,0,0
678,2003,1,28,60.788,1,0,0
678,2003,1,29,71.808,1,0,0
678,2003,1,30,61.889,1,0,0
678,2003,1,31,53.04,1,0,0
678,2003,2,1,57.817,1,0,0
678,2003,2,2,40.415,1,0,0
678,2003,2,3,34.807,1,0,0
678,2003,2,4,43.732,1,0,0
678,2003,2,5,48.708,1,0,0
678,2003,2,6,51.051,1,0,0
678,2003,2,7,42.969,1,0,0
678,2003,2,8,42.119,1,0,0
678,2003,2,9,32.654,1,0,0
678,2003,2,10,29.513,1,0,0
678,2003,2,11,32.016,1,0,0
678,2003,2,12,41.571,1,0,0
678,2003,2,13,42.658,1,0,0
678,2003,2,14,39.263,1,0,0
678,2003,2,15,38.658,1,0,0
678,2003,2,16,28.733,1,0,0
678,2003,2,17,31.067,1,0,0
678,2003,2,18,34.767,1,0,0
678,2003,2,19,33.608,1,0,0
678,2003,2,20,28.347,1,0,0
678,2003,2,21,27.956,1,0,0
678,2003,2,22,26.909,1,0,0
678,2003,2,23,22.295,1,0,0
678,2003,2,24,21.869,1,0,0
678,2003,2,25,24.114,1,0,0
678,2003,2,26,27.828,1,0,0
678,2003,2,27,30.253,1,0,0
678,2003,2,28,31.816,1,0,0
678,2003,3,1,29.075,1,0,0
678,2003,3,2,24.694,1,0,0
678,2003,3,3,37.13,1,0,0
678,2003,3,4,36.472,1,0,0
678,2003,3,5,37.053,1,0,0
678,2003,3,6,41.965,1,0,0
678,2003,3,7,70.174,1,0,0
678,2003,3,8,86.597,1,0,0
678,2003,3,9,69.943,1,0,0
678,2003,3,10,68.043,1,0,0
678,2003,3,11,76.984,1,0,0
678,2003,3,12,102.62,1,0,0
678,2003,3,13,147.625,1,0,0
678,2003,3,14,115.771,1,0,0
678,2003,3,15,99.381,1,0,0
678,2003,3,16,79.332,1,0,0
678,2003,3,17,68.81,1,0,0
678,2003,3,18,60.785,1,0,0
678,2003,3,19,56.432,1,0,0
678,2003,3,20,54.907,1,0,0
678,2003,3,21,55.427,1,0,0
678,2003,3,22,56.479,1,0,0
678,2003,3,23,59.726,1,0,0
678,2003,3,24,62.122,1,0,0
678,2003,3,25,64.39,1,0,0
678,2003,3,26,67.233,1,0,0
678,2003,3,27,73.291,1,0,0
678,2003,3,28,58.198,1,0,0
678,2003,3,29,47.028,1,0,0
678,2003,3,30,45.87,1,0,0
678,2003,3,31,56.867,1,0,0
678,2003,4,1,61.126,1,0,0
678,2003,4,2,52.714,1,0,0
678,2003,4,3,56.352,1,0,0
678,2003,4,4,53.042,1,0,0
678,2003,4,5,45.179,1,0,0
678,2003,4,6,46.077,1,0,0
678,2003,4,7,46.016,1,0,0
678,2003,4,8,43.294,1,0,0
678,2003,4,9,40.574,1,0,0
678,2003,4,10,39.181,1,0,0
678,2003,4,11,41.315,1,0,0
678,2003,4,12,38.775,1,0,0
678,2003,4,13,33.167,1,0,0
678,2003,4,14,39.242,1,0,0
678,2003,4,15,42.045,1,0,0
678,2003,4,16,41.971,1,0,0
678,2003,4,17,46.511,1,0,0
678,2003,4,18,41.976,1,0,0
678,2003,4,19,34.427,1,0,0
678,2003,4,20,34.115,1,0,0
678,2003,4,21,33.014,1,0,0
678,2003,4,22,37.637,1,0,0
678,2003,4,23,47.414,1,0,0
678,2003,4,24,51.687,1,0,0
678,2003,4,25,43.23,1,0,0
678,2003,4,26,45.965,1,0,0
678,2003,4,27,41.335,1,0,0
678,2003,4,28,43.557,1,0,0
678,2003,4,29,44.149,1,0,0
678,2003,4,30,49.606,1,0,0
678,2003,5,1,51.981,1,0,0
678,2003,5,2,43.573,1,0,0
678,2003,5,3,39.911,1,0,0
678,2003,5,4,34,1,0,0
678,2003,5,5,35.556,1,0,0
678,2003,5,6,41.347,1,0,0
678,2003,5,7,47.884,1,0,0
678,2003,5,8,52.095,1,0,0
678,2003,5,9,51.868,1,0,0
678,2003,5,10,54.024,1,0,0
678,2003,5,11,52.224,1,0,0
678,2003,5,12,47.22,1,0,0
678,2003,5,13,52.259,1,0,0
678,2003,5,14,97.447,1,0,0
678,2003,5,15,71.295,1,0,0
678,2003,5,16,59.953,1,0,0
678,2003,5,17,51.204,1,0,0
678,2003,5,18,42.268,1,0,0
678,2003,5,19,43.549,1,0,0
678,2003,5,20,54.276,1,0,0
678,2003,5,21,55.915,1,0,0
678,2003,5,22,51.999,1,0,0
678,2003,5,23,47.649,1,0,0
678,2003,5,24,38.167,1,0,0
678,2003,5,25,31.816,1,0,0
678,2003,5,26,34.082,1,0,0
678,2003,5,27,37.309,1,0,0
678,2003,5,28,37.179,1,0,0
678,2003,5,29,39.531,1,0,0
678,2003,5,30,34.945,1,0,0
678,2003,5,31,42.607,1,0,0
678,2003,6,1,45.008,1,0,0
678,2003,6,2,47.195,1,0,0
678,2003,6,3,52.503,1,0,0
678,2003,6,4,49.084,1,0,0
678,2003,6,5,51.704,1,0,0
678,2003,6,6,69.671,1,0,0
678,2003,6,7,52.067,1,0,0
678,2003,6,8,44.368,1,0,0
678,2003,6,9,44.522,1,0,0
678,2003,6,10,53.986,1,0,0
678,2003,6,11,60.305,1,0,0
678,2003,6,12,61.253,1,0,0
678,2003,6,13,55.358,1,0,0
678,2003,6,14,46.731,1,0,0
678,2003,6,15,40.47,1,0,0
678,2003,6,16,50.535,1,0,0
678,2003,6,17,55.453,1,0,0
678,2003,6,18,52.16,1,0,0
678,2003,6,19,55.006,1,0,0
678,2003,6,20,40,1,0,0
678,2003,6,21,36.478,1,0,0
678,2003,6,22,38.119,1,0,0
678,2003,6,23,39.348,1,0,0
678,2003,6,24,40.26,1,0,0
678,2003,6,25,45.453,1,0,0
678,2003,6,26,44.669,1,0,0
678,2003,6,27,40.543,1,0,0
678,2003,6,28,38.77,1,0,0
678,2003,6,29,32.128,1,0,0
678,2003,6,30,29.519,1,0,0
678,2003,7,1,40.118,1,0,0
678,2003,7,2,40.775,1,0,0
678,2003,7,3,38.663,1,0,0
678,2003,7,4,38.898,1,0,0
678,2003,7,5,32.445,1,0,0
678,2003,7,6,26.034,1,0,0
678,2003,7,7,24.978,1,0,0
678,2003,7,8,27.285,1,0,0
678,2003,7,9,28.721,1,0,0
678,2003,7,10,24.988,1,0,0
678,2003,7,11,22.747,1,0,0
678,2003,7,12,21.965,1,0,0
678,2003,7,13,23.318,1,0,0
678,2003,7,14,22.639,1,0,0
678,2003,7,15,21.482,1,0,0
678,2003,7,16,21.431,1,0,0
678,2003,7,17,27.889,1,0,0
678,2003,7,18,27.14,1,0,0
678,2003,7,19,23.639,1,0,0
678,2003,7,20,22.45,1,0,0
678,2003,7,21,22.6,1,0,0
678,2003,7,22,22.244,1,0,0
678,2003,7,23,24.09,1,0,0
678,2003,7,24,25.622,1,0,0
678,2003,7,25,51.875,1,0,0
678,2003,7,26,25.802,1,0,0
678,2003,7,27,22.928,1,0,0
678,2003,7,28,54.964,1,0,0
678,2003,7,29,46.227,1,0,0
678,2003,7,30,40.594,1,0,0
678,2003,7,31,32.865,1,0,0
678,2003,8,1,30.871,1,0,0
678,2003,8,2,40.121,1,0,0
678,2003,8,3,33.423,1,0,0
678,2003,8,4,22.579,1,0,0
678,2003,8,5,21.597,1,0,0
678,2003,8,6,23.233,1,0,0
678,2003,8,7,22.754,1,0,0
678,2003,8,8,21.095,1,0,0
678,2003,8,9,21.164,1,0,0
678,2003,8,10,19.572,1,0,0
678,2003,8,11,19.309,1,0,0
678,2003,8,12,19.525,1,0,0
678,2003,8,13,19.394,1,0,0
678,2003,8,14,19.249,1,0,0
678,2003,8,15,20.865,1,0,0
678,2003,8,16,20.932,1,0,0
678,2003,8,17,19.645,1,0,0
678,2003,8,18,20.932,1,0,0
678,2003,8,19,26.454,1,0,0
678,2003,8,20,20.594,1,0,0
678,2003,8,21,24.517,1,0,0
678,2003,8,22,21.015,1,0,0
678,2003,8,23,20.43,1,0,0
678,2003,8,24,20.086,1,0,0
678,2003,8,25,19.323,1,0,0
678,2003,8,26,18.959,1,0,0
678,2003,8,27,19.242,1,0,0
678,2003,8,28,19.533,1,0,0
678,2003,8,29,19.815,1,0,0
678,2003,8,30,20.771,1,0,0
678,2003,8,31,28.883,1,0,0
678,2003,9,1,27.54,1,0,0
678,2003,9,2,24.164,1,0,0
678,2003,9,3,28.006,1,0,0
678,2003,9,4,27.075,1,0,0
678,2003,9,5,23.449,1,0,0
678,2003,9,6,24.512,1,0,0
678,2003,9,7,20.556,1,0,0
678,2003,9,8,20.552,1,0,0
678,2003,9,9,21.504,1,0,0
678,2003,9,10,24.646,1,0,0
678,2003,9,11,26.789,1,0,0
678,2003,9,12,40.422,1,0,0
678,2003,9,13,50.486,1,0,0
678,2003,9,14,42.405,1,0,0
678,2003,9,15,36.433,1,0,0
678,2003,9,16,38.851,1,0,0
678,2003,9,17,40.853,1,0,0
678,2003,9,18,37.328,1,0,0
678,2003,9,19,33.982,1,0,0
678,2003,9,20,31.778,1,0,0
678,2003,9,21,23.306,1,0,0
678,2003,9,22,21.593,1,0,0
678,2003,9,23,31.733,1,0,0
678,2003,9,24,56.181,1,0,0
678,2003,9,25,38.572,1,0,0
678,2003,9,26,31.757,1,0,0
678,2003,9,27,29.362,1,0,0
678,2003,9,28,22.993,1,0,0
678,2003,9,29,25.465,1,0,0
678,2003,9,30,31.665,1,0,0
678,2003,10,1,32.471,1,0,0
678,2003,10,2,28.933,1,0,0
678,2003,10,3,27.855,1,0,0
678,2003,10,4,28.549,1,0,0
678,2003,10,5,76.509,1,0,0
678,2003,10,6,161.896,1,0,0
678,2003,10,7,111.97,1,0,0
678,2003,10,8,113.809,1,0,0
678,2003,10,9,141.661,1,0,0
678,2003,10,10,231.417,1,0,0
678,2003,10,11,173.646,1,0,0
678,2003,10,12,131.771,1,0,0
678,2003,10,13,128.458,1,0,0
678,2003,10,14,91.1,1,0,0
678,2003,10,15,80.846,1,0,0
678,2003,10,16,77.241,1,0,0
678,2003,10,17,69.188,1,0,0
678,2003,10,18,62.332,1,0,0
678,2003,10,19,53,1,0,0
678,2003,10,20,59.523,1,0,0
678,2003,10,21,52.675,1,0,0
678,2003,10,22,52.918,1,0,0
678,2003,10,23,55.436,1,0,0
678,2003,10,24,63.612,1,0,0
678,2003,10,25,58.239,1,0,0
678,2003,10,26,43.736,1,0,0
678,2003,10,27,42.51,1,0,0
678,2003,10,28,38.112,1,0,0
678,2003,10,29,34.962,1,0,0
678,2003,10,30,32.473,1,0,0
678,2003,10,31,32.118,1,0,0
678,2003,11,1,31.369,1,0,0
678,2003,11,2,27.611,1,0,0
678,2003,11,3,25.969,1,0,0
678,2003,11,4,28.099,1,0,0
678,2003,11,5,31.57,1,0,0
678,2003,11,6,33.22,1,0,0
678,2003,11,7,35.015,1,0,0
678,2003,11,8,26.529,1,0,0
678,2003,11,9,19.239,1,0,0
678,2003,11,10,22.135,1,0,0
678,2003,11,11,30.218,1,0,0
678,2003,11,12,30.409,1,0,0
678,2003,11,13,34.749,1,0,0
678,2003,11,14,46.515,1,0,0
678,2003,11,15,33.872,1,0,0
678,2003,11,16,26.183,1,0,0
678,2003,11,17,29.541,1,0,0
678,2003,11,18,33.27,1,0,0
678,2003,11,19,27.317,1,0,0
678,2003,11,20,25.946,1,0,0
678,2003,11,21,28.92,1,0,0
678,2003,11,22,27.64,1,0,0
678,2003,11,23,25.104,1,0,0
678,2003,11,24,24.401,1,0,0
678,2003,11,25,27.869,1,0,0
678,2003,11,26,33.64,1,0,0
678,2003,11,27,31.995,1,0,0
678,2003,11,28,35.21,1,0,0
678,2003,11,29,41.63,1,0,0
678,2003,11,30,32.93,1,0,0
678,2003,12,1,29.552,1,0,0
678,2003,12,2,28.37,1,0,0
678,2003,12,3,28.599,1,0,0
678,2003,12,4,31.558,1,0,0
678,2003,12,5,28.384,1,0,0
678,2003,12,6,26.344,1,0,0
678,2003,12,7,27.034,1,0,0
678,2003,12,8,26.579,1,0,0
678,2003,12,9,27.97,1,0,0
678,2003,12,10,35.248,1,0,0
678,2003,12,11,29.909,1,0,0
678,2003,12,12,28.335,1,0,0
678,2003,12,13,29.608,1,0,0
678,2003,12,14,26.665,1,0,0
678,2003,12,15,30.011,1,0,0
678,2003,12,16,28.061,1,0,0
678,2003,12,17,28.307,1,0,0
678,2003,12,18,28.628,1,0,0
678,2003,12,19,29.185,1,0,0
678,2003,12,20,26.594,1,0,0
678,2003,12,21,26.956,1,0,0
678,2003,12,22,27.734,1,0,0
678,2003,12,23,31.357,1,0,0
678,2003,12,24,28.114,1,0,0
678,2003,12,25,26.367,1,0,0
678,2003,12,26,26.269,1,0,0
678,2003,12,27,26,1,0,0
678,2003,12,28,26,1,0,0
678,2003,12,29,26,1,0,0
678,2003,12,30,26.295,1,0,0
678,2003,12,31,27.393,1,0,0
678,2004,1,1,27.478,1,0,0
678,2004,1,2,26.292,1,0,0
678,2004,1,3,27.819,1,0,0
678,2004,1,4,26.524,1,0,0
678,2004,1,5,26.325,1,0,0
678,2004,1,6,27.244,1,0,0
678,2004,1,7,28.75,1,0,0
678,2004,1,8,29.568,1,0,0
678,2004,1,9,28.898,1,0,0
678,2004,1,10,37.186,1,0,0
678,2004,1,11,35.132,1,0,0
678,2004,1,12,51.165,1,0,0
678,2004,1,13,80.696,1,0,0
678,2004,1,14,118.67,1,0,0
678,2004,1,15,93.536,1,0,0
678,2004,1,16,65.678,1,0,0
678,2004,1,17,54.75,1,0,0
678,2004,1,18,46.532,1,0,0
678,2004,1,19,40.267,1,0,0
678,2004,1,20,48.659,1,0,0
678,2004,1,21,57.197,1,0,0
678,2004,1,22,52.383,1,0,0
678,2004,1,23,46.448,1,0,0
678,2004,1,24,38.076,1,0,0
678,2004,1,25,32.466,1,0,0
678,2004,1,26,29.879,1,0,0
678,2004,1,27,34.846,1,0,0
678,2004,1,28,31.659,1,0,0
678,2004,1,29,30.144,1,0,0
678,2004,1,30,27.092,1,0,0
678,2004,1,31,24.867,1,0,0
678,2004,2,1,24.729,1,0,0
678,2004,2,2,25.868,1,0,0
678,2004,2,3,34.769,1,0,0
678,2004,2,4,34.785,1,0,0
678,2004,2,5,33.777,1,0,0
678,2004,2,6,38.436,1,0,0
678,2004,2,7,42.323,1,0,0
678,2004,2,8,38.403,1,0,0
678,2004,2,9,37.746,1,0,0
678,2004,2,10,44.567,1,0,0
678,2004,2,11,38.225,1,0,0
678,2004,2,12,50.261,1,0,0
678,2004,2,13,42.87,1,0,0
678,2004,2,14,34.213,1,0,0
678,2004,2,15,31.621,1,0,0
678,2004,2,16,29.321,1,0,0
678,2004,2,17,30.93,1,0,0
678,2004,2,18,27.287,1,0,0
678,2004,2,19,28.254,1,0,0
678,2004,2,20,27.906,1,0,0
678,2004,2,21,24.684,1,0,0
678,2004,2,22,27.52,1,0,0
678,2004,2,23,34.841,1,0,0
678,2004,2,24,33.164,1,0,0
678,2004,2,25,30.946,1,0,0
678,2004,2,26,37.041,1,0,0
678,2004,2,27,34.628,1,0,0
