ID;govnr;name;river;area_gov;elev;lon;lat;country;fedstate;region;obsbeg_day;obsbeg_hr;obsend;gaps_pre;gaps_post;area_ratio;nrs_euhyd;nrs_rivat;typimpact;diur_art;diur_glac;degimpact
518;211441;Tillmitsch;Lassnitz;480.4;272;4741810;2648763;AUT;STY;Mur;1981;1976;0;0.000;0.000;1.000;RL35071288;20460301;-;0;0;l
519;211458;Leibnitz;Sulm;1102.5;263;4743060;2645308;AUT;STY;Mur;1981;1976;0;0.000;0.000;1.003;RL35070873;20461183;E;0;0;m
520;211474;Lipsch;Schwarzaubach;124.2;256;4753612;2644317;AUT;STY;Mur;1981;1976;0;0.000;0.000;1.033;RL35070810;20462408;-;0;0;l
521;211490;Mureck (Schreibpegel);Mur;9769.9;224;4763809;2639293;AUT;STY;Mur;1981;1976;0;0.151;0.148;1.002;RL35070319;20462639;A,E,G;1;0;s
522;211516;Mureck mit Ausleitungsgerinne;Mur;9769.9;224;4763809;2639293;AUT;STY;Mur;2002;2002;0;0.014;0.000;;;;A;1;0;x
523;211508;Fluttendorf;Gnasbach;119.3;223;4768078;2641842;AUT;STY;Mur;1981;1976;0;0.000;0.000;1.025;RL35070641;20461546;-;0;0;l
524;202523;Arnbach;Drau;162.1;1108;4502484;2628224;AUT;TYR;Drava;1999;1999;0;0.000;0.000;0.978;RL35042701;20461528;-;0;0;l
525;212225;Ausservillgraten;Winkeltalbach;62.2;1257;4506724;2633402;AUT;TYR;Drava;1991;1991;0;0.000;0.000;1.000;RL35043049;20460290;-;0;0;l
526;212027;Rabland;Drau;374.0;1071;4508094;2628973;AUT;TYR;Drava;1981;1976;0;0.000;0.000;0.989;RL35042746;20461293;-;1;0;s
527;231092;Lienz-Falkensteinsteg;Drau;668.0;680;4531745;2637745;AUT;TYR;Drava;1991;1991;0;0.000;0.000;0.994;RL35043496;20459863;A;1;0;s
528;212043;Hinterbichl;Isel;107.0;1327;4498809;2658561;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.001;RL35045339;20454258;-;0;1;u
529;212233;Hinterbichl (Muehle, mit UW-Kanal);Dorferbach;35.0;1336;4498941;2658979;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.005;RL35045788;20454154;-;0;1;l
530;212183;Waier;Isel;285.3;931;4513303;2656655;AUT;TYR;Drava;1981;1976;0;0.000;0.000;0.997;RL35045045;20454811;-;0;1;l
531;212068;Innergschloess;Gschloessbach;39.3;1686;4507113;2670900;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.013;RL35047024;;-;0;1;l
532;212076;Matreier Tauernhaus;Tauernbach;59.9;1502;4510444;2670357;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.009;RL35046922;20451641;-;0;1;l
533;212092;Bruehl;Isel;518.4;920;4515148;2654661;AUT;TYR;Drava;1981;1976;0;0.000;0.000;0.998;RL35045044;20456537;E;0;1;l
534;212100;Hopfgarten i. Def.-Zwenewald;Schwarzach;268.6;1096;4512443;2648138;AUT;TYR;Drava;1981;1976;0;0.000;0.000;0.999;RL35044242;20456858;-;0;1;l
535;212118;Spoettling;Kalser Bach;47.0;1487;4521168;2660445;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.005;RL35045557;20454051;-;0;1;l
536;212126;Spoettling-Taurer;Teischnitzbach;13.9;1491;4521346;2660454;AUT;TYR;Drava;1981;1976;0;0.000;0.000;0.996;RL35045624;20454052;-;0;1;l
537;212167;Lienz;Isel;1198.7;667;4532185;2639296;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.000;RL35043533;20459191;A,E;1;1;s
538;212316;Lienz-Peggetz;Drau;1876.2;661;4533578;2638553;AUT;TYR;Drava;1981;1976;0;0.000;0.000;1.001;RL35043492;20459501;A;1;1;s
539;212217;Obernussdorf;Debantbach;56.8;1169;4536859;2643155;AUT;TYR;Drava;1986;1986;0;0.000;0.000;1.023;RL35043879;20459409;-;0;0;l
540;212324;Oberdrauburg-OWF;Drau;2112.0;616;4548308;2630594;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.998;RL35042851;20461436;A;1;1;s
541;212357;Sachsenburg (Bruecke);Drau;2561.4;555;4576671;2640443;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.999;RL35043651;20459193;A,E;1;1;s
542;213926;Heiligenblut-OWF;Moell;142.1;1230;4537126;2662309;AUT;CRN;Drava;2010;2010;0;0.000;0.000;1.003;RL35045779;20454053;E;0;0;s
543;212373;Winklern;Moell;412.1;878;4541211;2645333;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.005;RL35044031;20457954;E;0;0;s
544;213124;Flattach;Moell;705.3;687;4560019;2651712;AUT;CRN;Drava;1981;1976;0;0.009;0.000;1.000;RL35044588;20456539;A,E,I;1;0;s
545;212381;Mallnitz;Mallnitzbach;85.3;1174;4562585;2657321;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.006;RL35045215;20455515;-;0;0;l
546;213447;Zandlacher Huette;Riekenbach;12.6;1510;4573496;2650380;AUT;CRN;Drava;2000;2000;0;0.000;0.000;1.267;RL35044562;20457956;E,F;0;0;m
547;212399;Kolbnitz a. d. Tauernbahn VHP;Moell;1043.8;608;4572903;2645790;AUT;CRN;Drava;1981;1976;0;0.006;0.000;1.003;RL35044032;20458492;A,E,I;1;0;s
548;213199;Drauhofen;Drau;3674.4;547;4579609;2640584;AUT;CRN;Drava;1981;1976;0;0.009;0.000;0.999;RL35043642;20459505;A,E,I;1;0;s
549;213207;Gries;Lieser;56.5;1178;4594561;2664041;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.001;RL35072844;20453937;E;0;0;s
550;212431;Gmuend-OWF;Lieser;360.1;739;4590645;2649971;AUT;CRN;Drava;1981;1976;0;0.018;0.000;1.000;RL35071420;20457303;E;0;0;m
551;212456;Ochsenhuette-Hochalm;Hochalmbach;9.3;1995;4578237;2661565;AUT;CRN;Drava;1981;1976;0;91.387;91.384;0.957;RL35045793;;-;0;1;u
552;212472;Pflueglhof;Malta;131.3;847;4584131;2659274;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.000;RL35072449;20455046;E,F;0;0;s
553;212498;Sandriesen;Malta;266.0;740;4590181;2650677;AUT;CRN;Drava;2016;2016;0;2.854;1.998;1.006;RL35071601;20457302;E,F;0;0;s
554;213686;Alte Schmiede;St. Oswalder Bach;13.5;1304;4608886;2644384;AUT;CRN;Drava;1998;1998;0;0.000;0.000;1.014;RL35070747;20459622;-;0;0;l
555;213181;Doebriach;Rieger Bach;188.8;591;4599785;2635779;AUT;CRN;Drava;1981;1978;0;0.000;0.000;1.006;RL35069877;20460647;-;0;0;l
556;212522;Seebruecke;Millstaetter Seebach;286.6;587;4588960;2639694;AUT;CRN;Drava;1981;1976;0;0.006;0.000;0.998;RL35070193;20459620;D;0;0;l
557;212530;Spittal (Fasan);Lieser;1035.5;556;4588003;2638964;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.000;RL35070233;20460294;E,F;0;0;s
558;213215;Amlach;Drau;4789.6;523;4590248;2635386;AUT;CRN;Drava;1981;1977;0;0.000;0.000;1.000;RL35069737;20462204;A,E;1;0;s
559;213454;Gassen;Stockenboier Weissenbach;153.4;683;4593449;2630278;AUT;CRN;Drava;1993;1993;0;0.000;0.000;1.000;RL35069170;20462400;D;0;0;l
560;213462;Himmelberg;Tiebel;38.5;653;4630178;2634157;AUT;CRN;Drava;1989;1989;0;0.000;0.000;1.064;RL35069709;20461440;-;0;0;l
561;213876;Feldkirchen (Tiebel);Tiebel;60.2;537;4634083;2631872;AUT;CRN;Drava;2008;2008;0;0.000;0.000;1.076;RL35069297;20462526;-;0;0;l
562;213231;Sonnberg;Tiebel;86.9;504;4630600;2628483;AUT;CRN;Drava;1981;1977;0;0.000;0.000;1.020;RL35069040;20463348;-;0;0;l
563;212597;Urlaken-OWF;Ossiacher Seebach;169.7;500;4618403;2621410;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.975;RL35068356;20464056;D;0;0;l
564;213116;Toebring;Treffner Bach;140.1;513;4617057;2623222;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.001;RL35068575;20464055;D;0;0;l
565;212613;Maria Luggau (Moos);Gail;146.1;1087;4530737;2624908;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.985;RL35042487;20462517;-;0;0;l
566;212647;Mauthen;Gail;348.6;693;4550652;2621819;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.993;RL35042292;20463340;-;0;0;l
567;212670;Rattendorf;Gail;594.9;595;4570233;2617749;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.996;RL35042078;20464612;-;0;0;l
568;212704;Neudorf;Goesseringbach;75.2;582;4579537;2617528;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.999;RL35042071;20464849;-;0;0;l
569;212753;Noetsch;Gail;908.5;546;4598260;2614335;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.999;RL35067657;20465551;-;0;0;l
570;212761;Thoerl;Gailitz;188.0;593;4600995;2609493;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.001;RL35067030;20467346;G;0;0;m
571;212787;Federaun;Gail;1304.9;499;4613611;2613738;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.002;RL35067513;20466199;-;0;0;l
572;212837;Tscheppaschlucht;Loiblbach;44.0;575;4649751;2606753;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.992;RL35066951;20468194;-;0;0;l
573;213611;Bad Eisenkappel;Ebriacher Bach;69.5;539;4673247;2608219;AUT;CRN;Drava;2002;2002;0;92.682;92.675;0.999;RL35066925;20468408;-;0;0;l
574;212852;Miklauzhof;Vellach;194.3;459;4673470;2613492;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.012;RL35067535;20467351;-;0;0;l
575;212860;Maitratten;Gurk;201.4;976;4621372;2638271;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.981;RL35070135;;-;0;0;l
576;212878;Urschwirtbruecke;Gurk;230.3;935;4627221;2637297;AUT;CRN;Drava;1981;1976;0;0.006;0.000;0.987;RL35069922;20461072;L;0;0;m
577;213769;Deutsch Griffen;Griffenbach;29.5;750;4631858;2646538;AUT;CRN;Drava;2007;2007;0;0.000;0.000;1.002;RL35071012;20458414;-;0;0;l
578;212886;Weitensfeld (Ost);Gurk;431.8;693;4641430;2646380;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.995;RL35070970;20458701;-;0;0;l
579;213306;Grades;Metnitz;144.6;729;4646722;2660610;AUT;CRN;Drava;1982;1982;0;6.233;6.230;0.989;RL35072472;20455408;-;0;0;l
580;213405;Guldendorf;Olsabach;161.8;652;4654916;2661795;AUT;CRN;Drava;1994;1994;0;0.014;0.000;1.012;RL35073275;20455726;-;0;0;l
581;212894;Hirt;Metnitz;469.4;602;4659405;2653096;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.004;RL35071679;20457648;-;0;0;l
582;213397;Moelbling;Gurk;1061.0;579;4660384;2648720;AUT;CRN;Drava;1993;1993;0;0.000;0.000;1.006;RL35071469;20458887;-;0;0;l
583;213355;Passering;Silberbach;86.9;544;4661994;2643105;AUT;CRN;Drava;1988;1988;2019;0.000;0.000;0.954;RL35071038;20459752;-;0;0;l
584;213157;Launsdorf;Gurk;1243.1;510;4663065;2637796;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.000;RL35069998;20460953;-;0;0;l
585;213777;Muehlen (Bruecke);Steyerbach;37.5;932;4663435;2666661;AUT;CRN;Drava;1997;1997;2019;7.961;7.955;1.016;RL35073186;20454592;-;0;0;l
586;212928;Huettenberg;Goertschitz;130.3;778;4667351;2657664;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.993;RL35072116;20457424;-;0;0;l
587;212936;Brueckl;Goertschitz;315.6;506;4667126;2637066;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.999;RL35070137;20461304;-;0;0;l
588;213322;Mauthbruecken-OWF;Glan;87.2;500;4641421;2632172;AUT;CRN;Drava;1984;1984;0;0.000;0.000;1.027;RL35069534;20462207;-;0;0;l
589;213256;Breitenstein;Wimitz;106.5;517;4656432;2642264;AUT;CRN;Drava;1981;1977;0;0.000;0.000;1.000;RL35070722;20460296;-;0;0;l
590;213827;St. Veit;Glan;380.7;463;4655528;2637624;AUT;CRN;Drava;2007;2007;0;0.000;0.000;0.962;RL35069957;20461301;-;0;0;l
591;213330;Woelfnitz;Woelfnitzbach;57.4;452;4647479;2626361;AUT;CRN;Drava;1984;1984;0;0.000;0.000;0.992;RL35068857;20463589;-;0;0;l
592;213934;Klagenfurt_OWF;Glan;554.5;437;4651550;2622973;AUT;CRN;Drava;2012;2012;0;0.000;0.000;0.980;RL35068570;20464618;-;0;0;l
593;213496;Reifnitz;Reifnitzbach;33.2;441;4641472;2619308;AUT;CRN;Drava;1997;1997;0;0.000;0.000;1.072;RL35068073;20465444;D;0;0;l
594;213009;Viktring;Viktringer Bach;14.6;447;4648501;2618114;AUT;CRN;Drava;1995;1995;0;0.010;0.000;0.962;RL35068088;20465552;D;0;0;l
595;213017;Stein;Steiner Bach;19.2;446;4649163;2618285;AUT;CRN;Drava;1981;1973;2019;0.000;0.000;1.007;RL35068085;20466324;-;0;0;l
596;213025;Weinlaender;Glanfurt;201.3;434;4651521;2619261;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.069;RL35068086;20465298;A,C;0;0;m
597;213033;Zell;Glan;817.9;410;4658301;2620308;AUT;CRN;Drava;1981;1976;0;0.046;0.043;0.998;RL35068163;20465061;A,C;0;0;m
598;213041;Gumisch;Gurk;2555.4;394;4664182;2620648;AUT;CRN;Drava;1981;1976;0;0.000;0.000;1.000;RL35068203;20465063;-;0;0;l
599;213504;Voelkermarkt;Wurlabach;49.8;432;4675877;2628077;AUT;CRN;Drava;1993;1993;2019;0.009;0.000;0.963;RL35069075;20463826;-;0;0;l
600;213942;St. Stefan OWF;Globasnitzbach;21.1;511;4682313;2618173;AUT;CRN;Drava;2010;2010;0;0.000;0.000;1.087;RL35068142;20466916;-;0;0;l
601;213389;Kaunz;Woelfnitzbach;28.1;523;4683128;2635480;AUT;CRN;Drava;1988;1988;0;0.008;0.000;0.998;RL35070072;20462527;-;0;0;l
602;213173;Lavamuend Ort;Drau;11051.8;338;4699286;2626729;AUT;CRN;Drava;2009;2009;0;0.000;0.000;1.000;RL35068838;20464058;A;1;0;s
603;213363;Bad St. Leonhard;Lavant;200.6;668;4686606;2660771;AUT;CRN;Drava;1993;1993;0;0.000;0.000;1.001;RL35072507;20455957;-;0;0;l
604;213538;Waldenstein;Waldensteiner Bach;101.0;695;4692164;2658077;AUT;CRN;Drava;1997;1997;0;0.000;0.000;1.008;RL35072171;20456986;-;0;0;l
605;213082;St. Gertraud;Lavant;380.2;512;4691937;2653483;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.995;RL35071709;20458073;-;0;0;l
606;213314;St. Jakob;Weissenbach;55.9;460;4689830;2648423;AUT;CRN;Drava;1983;1983;0;0.013;0.000;1.002;RL35071136;20458989;-;0;0;l
607;213371;Fischering;Lavant;715.6;410;4690335;2642090;AUT;CRN;Drava;1989;1989;0;0.000;0.000;1.000;RL35070497;20460528;-;0;0;l
608;213819;St. Paul;Granitzbach;61.1;374;4693581;2632951;AUT;CRN;Drava;2007;2007;0;0.000;0.000;0.998;RL35069883;20462855;-;0;0;l
609;213090;Krottendorf;Lavant;954.5;354;4699501;2629232;AUT;CRN;Drava;1981;1976;0;0.000;0.000;0.999;RL35069078;20463709;-;0;0;l
610;10026301;Neu-Ulm Bad Held_Donau;Donau;7616.6;465;4320017;2808429;DEU;BAV;Danube above Inn;1981;1970;0;0.074;0.071;0.994;RL35115704;20414727;G;0;0;m
611;10035801;Dillingen;Donau;11378.7;415;4357820;2828432;DEU;BAV;Danube above Inn;1981;1970;0;0.074;0.071;0.993;RL35116732;20409832;-;0;0;l
612;10039802;Donauwoerth;Donau;15131.0;395;4380006;2844492;DEU;BAV;Danube above Inn;1981;1970;0;0.074;0.071;0.993;RL35117285;20405810;-;0;0;l
613;10046105;Ingolstadt Luitpoldstrasse;Donau;20252.1;360;4425881;2850357;DEU;BAV;Danube above Inn;1981;1970;0;0.684;0.672;0.996;RL35117561;20404985;A;0;0;m
614;10053009;Kelheim;Donau;23031.0;337;4457692;2868756;DEU;BAV;Danube above Inn;1981;1970;0;0.478;0.475;0.998;RL35118293;20402082;A;0;0;m
615;10062000;Schwabelweis;Donau;35476.0;324;4477437;2881206;DEU;BAV;Danube above Inn;1981;1970;0;15.968;15.832;0.996;RL35118932;20397931;A;0;0;m
616;10078000;Pfelling;Donau;37774.7;308;4522512;2866702;DEU;BAV;Danube above Inn;1981;1970;0;0.213;0.210;0.996;RL35118252;20402321;A;0;0;m
617;10088003;Hofkirchen;Donau;47517.8;300;4550418;2845210;DEU;BAV;Danube above Inn;1981;1970;0;0.959;0.956;1.001;RL35117303;20406987;A;0;0;m
618;11401009;Sonthofen;Iller;401.9;727;4340615;2712329;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.994;RL35052967;20440706;-;0;0;l
619;11402001;Kempten;Iller;955.3;656;4344783;2735251;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.992;RL35055576;20434245;A;0;0;m
620;11405000;Wiblingen_Iller;Iller;2064.2;468;4320088;2806379;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;1.082;RL35115661;20416014;A,E;0;0;s
621;11412107;Oberstdorf_Stillach;Stillach;80.5;783;4341491;2701066;DEU;BAV;Danube above Inn;1981;1970;0;5.500;5.497;1.013;RL35051446;20445031;G;0;0;m
622;11415008;Oberstdorf_Trettach;Trettach;75.4;788;4341710;2701488;DEU;BAV;Danube above Inn;2007;2007;0;0.301;0.083;1.025;RL35051447;20443425;-;0;0;l
623;11418250;Tiefenbach_Breitach;Breitach;147.9;796;4340204;2700431;DEU;BAV;Danube above Inn;2010;2010;0;1.369;1.326;0.981;RL35051445;20443208;-;0;0;l
624;11425200;Reckenberg;Ostrach;127.0;768;4345391;2710166;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.995;RL35052613;20441182;-;0;0;l
625;11438015;Immenstadt_Konstanzer Ach;Konstanzer Ach;67.0;716;4338368;2716829;DEU;BAV;Danube above Inn;2009;2009;0;112.987;112.974;0.959;RL35053451;20439013;C;0;0;m
626;11548007;Roth_Roth;Roth;169.0;476;4332211;2806246;DEU;BAV;Danube above Inn;1981;1978;0;0.000;0.000;1.005;RL35115698;20415341;-;0;0;l
627;11582300;Lauben_Guenz;Guenz;315.4;571;4343334;2773169;DEU;BAV;Danube above Inn;1981;1976;0;0.916;0.913;0.995;RL35114054;20424215;-;0;0;l
628;11584000;Waldstetten;Guenz;596.2;470;4343404;2804368;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.999;RL35115783;20416136;A;0;0;s
629;11609000;Offingen;Mindel;951.9;430;4349133;2819201;DEU;BAV;Danube above Inn;1981;1970;0;0.931;0.928;0.995;RL35116317;20412617;-;0;0;l
630;11723504;Baechingen;Brenz;809.8;435;4344547;2826044;DEU;BAV;Danube above Inn;1981;1979;0;0.000;0.000;0.985;RL35116536;20410313;-;0;0;l
631;11805008;Gerolfingen;Woernitz;586.9;423;4358851;2881756;DEU;BAV;Danube above Inn;1981;1970;0;0.111;0.108;0.995;RL35119035;20397408;-;0;0;l
632;11809009;Harburg;Woernitz;1569.5;401;4371899;2852454;DEU;BAV;Danube above Inn;1981;1970;0;0.074;0.071;0.999;RL35117777;20404551;-;0;0;l
633;11864007;Lierheim;Eger;395.2;405;4365235;2855210;DEU;BAV;Danube above Inn;1981;1976;0;0.836;0.832;1.025;RL35117780;20403420;G;0;0;m
634;11924007;Pfaffenhofen_Zusam;Zusam;504.1;407;4373937;2833066;DEU;BAV;Danube above Inn;1981;1970;0;0.900;0.897;1.016;RL35117146;20409317;-;0;0;l
635;11944004;Achsheim;Schmutter;359.1;438;4382175;2820203;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.976;RL35116391;20413804;-;0;0;l
636;12002009;Lechbruck;Lech;1703.4;722;4380929;2731941;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.999;RL35055179;20435073;A;1;0;s
637;12003001;Landsberg;Lech;2282.6;582;4386275;2770158;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;1.007;RL35113967;20424940;A;1;0;s
638;12003500;Haunstetten_Lech;Lech;2347.3;492;4391183;2800795;DEU;BAV;Danube above Inn;1981;1975;0;6.194;6.191;1.122;RL35115347;20418301;A;1;0;s
639;12006000;Augsburg uh Wertach;Lech;3791.3;457;4386772;2810784;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;1.049;RL35115856;20414383;A;1;0;s
640;12183005;Pfronten Ried;Vils;112.7;856;4362964;2718724;DEU;BAV;Danube above Inn;1981;1970;0;5.035;5.032;1.005;RL35053652;20440707;A;1;0;s
641;12402007;Sebastianskapelle;Wertach;60.6;884;4352839;2721006;DEU;BAV;Danube above Inn;1981;1970;0;0.592;0.589;0.985;RL35053945;20437900;-;0;0;l
642;12405005;Biessenhofen;Wertach;451.0;694;4369165;2746067;DEU;BAV;Danube above Inn;1981;1970;0;2.109;2.106;0.990;RL35056512;20431546;A;0;0;s
643;12406008;Tuerkheim;Wertach;666.4;591;4369606;2772404;DEU;BAV;Danube above Inn;1981;1970;0;0.145;0.142;0.993;RL35114306;20427125;A;0;0;s
644;12425002;Leuterschach;Lobach;109.2;736;4364764;2737341;DEU;BAV;Danube above Inn;1981;1970;0;0.176;0.173;1.018;RL35055803;20433638;-;0;0;l
645;12445000;Hoermanshofen;Geltnach;94.1;697;4369938;2746082;DEU;BAV;Danube above Inn;1981;1970;0;2.072;2.069;0.993;RL35056532;20432248;-;0;0;l
646;13201000;Mering;Paar;156.3;505;4394228;2796018;DEU;BAV;Danube above Inn;1984;1984;0;0.083;0.079;0.980;RL35115272;20418419;B;0;0;m
647;13206004;Muehlried;Paar;693.2;403;4415656;2829785;DEU;BAV;Danube above Inn;1981;1970;0;0.250;0.247;1.003;RL35116674;20409836;B;0;0;m
648;13208000;Manching (Ort);Paar;852.4;361;4430944;2846042;DEU;BAV;Danube above Inn;1981;1970;0;0.117;0.099;1.016;RL35117409;20407583;B;0;0;m
649;13322005;Aunkofen;Abens;368.3;358;4455470;2857587;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;1.012;RL35117894;20403518;-;0;0;l
650;13325502;Geisenfeld;Ilm;455.9;371;4440122;2842381;DEU;BAV;Danube above Inn;1987;1987;0;0.000;0.000;1.012;RL35117190;20406547;-;0;0;l
651;13402807;Thann;Altmuehl;326.6;416;4360694;2899423;DEU;BAV;Danube above Inn;1981;1970;0;0.959;0.956;0.985;RL35119802;20393217;-;0;0;l
652;13406105;Treuchtlingen;Altmuehl;886.3;406;4387926;2871521;DEU;BAV;Danube above Inn;1981;1970;0;0.996;0.993;1.008;RL35118434;20399442;A,E;0;0;s
653;13407902;Beilngries o.d.Sulz_Altmuehl;Altmuehl;2266.0;363;4429123;2880552;DEU;BAV;Danube above Inn;1984;1984;0;0.330;0.327;0.983;RL35118888;20398347;A,E;0;0;m
654;13465002;Mettendorf;Schwarzach;295.3;380;4420870;2880560;DEU;BAV;Danube above Inn;1981;1970;0;0.250;0.247;1.019;RL35118950;20398025;-;0;0;l
655;13926207;Deuerling;Schwarze Laber;423.3;372;4461030;2881229;DEU;BAV;Danube above Inn;1981;1970;0;0.099;0.096;1.016;RL35118983;20398897;-;1;0;s
656;14002305;Unterkoeblitz;Naab;2013.6;370;4476915;2938151;DEU;BAV;Danube above Inn;1981;1970;0;5.482;5.479;0.991;RL35120890;20384802;-;0;0;l
657;14006000;Muenchshofen;Naab;4009.3;344;4472794;2904479;DEU;BAV;Danube above Inn;1981;1970;0;0.848;0.845;0.995;RL35120016;20392189;A;1;0;s
658;14008006;Heitzenhofen;Naab;5433.7;334;4462347;2891285;DEU;BAV;Danube above Inn;1981;1970;0;3.956;3.947;0.991;RL35119459;20396562;A;1;0;s
659;14101205;Windischeschenbach;Waldnaab;587.3;415;4476859;2967310;DEU;BAV;Danube above Inn;1981;1970;0;8.315;8.312;0.993;RL35121377;20379235;A;0;0;m
660;14106504;Weiden_Waldnaab;Waldnaab;915.0;389;4477379;2953081;DEU;BAV;Danube above Inn;2007;2007;0;5.988;5.267;0.992;RL35121172;20381781;A,E;0;0;m
661;14124007;Erbendorf;Fichtelnaab;181.7;457;4469399;2971310;DEU;BAV;Danube above Inn;1981;1970;0;1.036;1.033;0.982;RL35121452;20377698;-;0;0;l
662;14209008;Wildenau;Haidenaab;721.9;380;4474823;2946183;DEU;BAV;Danube above Inn;1981;1970;0;1.921;1.918;0.987;RL35121004;20383244;-;0;0;l
663;14405200;Roetz Speicherzufluss;Schwarzach;398.3;441;4503793;2916935;DEU;BAV;Danube above Inn;1981;1970;0;2.010;2.007;1.000;RL35120483;20389650;A;0;0;s
664;14408004;Warnbach;Schwarzach;819.8;363;4481470;2923693;DEU;BAV;Danube above Inn;1981;1970;0;2.917;2.914;1.002;RL35120666;20388336;A;0;0;s
665;14604002;Amberg_Vils;Vils;438.3;371;4455509;2927839;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.956;RL35120782;20387056;-;1;0;s
666;14608003;Dietldorf;Vils;1100.9;343;4462635;2900434;DEU;BAV;Danube above Inn;1981;1970;0;0.000;0.000;0.981;RL35120141;20393664;-;0;0;l
667;15202300;Chamerau;Regen;1356.1;371;4521224;2900224;DEU;BAV;Danube above Inn;1981;1970;0;12.086;12.083;0.994;RL35119846;20394273;A;0;0;s
668;15205501;Kienhof;Regen;2177.3;354;4502887;2900516;DEU;BAV;Danube above Inn;1981;1970;0;8.084;8.078;0.999;RL35119823;20393776;A;0;0;m
669;15207507;Marienthal;Regen;2613.4;337;4479425;2903426;DEU;BAV;Danube above Inn;1981;1970;0;11.457;11.436;1.001;RL35119933;20394360;A,J;0;0;m
670;15210206;Zwiesel_Schwarzer Regen;Schwarzer Regen;293.9;553;4556612;2882582;DEU;BAV;Danube above Inn;1981;1974;0;1.480;1.477;1.010;RL35119027;20398351;A;0;0;m
671;15212700;Saegmuehle;Schwarzer Regen;833.6;405;4534348;2888459;DEU;BAV;Danube above Inn;1981;1975;0;16.242;16.239;1.003;RL35119312;20396802;A;0;0;m
672;15228008;Koetzting;Weisser Regen;230.4;392;4529057;2899109;DEU;BAV;Danube above Inn;1981;1970;0;0.925;0.922;1.014;RL35119782;20394275;-;0;0;l
673;15243001;Furth im Wald;Chamb;280.1;388;4527279;2913887;DEU;BAV;Danube above Inn;1981;1970;0;1.952;1.933;1.013;RL35120384;20391784;A;0;0;s
674;15408000;Schoenach;Grosse Laber;402.6;324;4498788;2869844;DEU;BAV;Danube above Inn;1981;1970;0;1.070;1.067;1.005;RL35118356;20401904;-;0;0;l
675;16000708;Mittenwald_Isar;Isar;401.7;903;4416913;2704126;DEU;BAV;Danube above Inn;1981;1970;0;71.457;71.454;1.009;RL35051939;20442729;-;0;0;l
676;16001303;Rissbachdueker;Isar;523.9;788;4427798;2716556;DEU;BAV;Danube above Inn;1981;1980;0;13.057;13.054;1.033;RL35053461;20440342;A,E;0;0;s
677;16004006;Bad Toelz KW;Isar;1453.5;632;4436473;2741804;DEU;BAV;Danube above Inn;1981;1970;0;0.404;0.401;1.060;RL35056105;20432869;A,E;0;0;s
678;16005701;Muenchen_Isar;Isar;2838.4;500;4439873;2782596;DEU;BAV;Danube above Inn;1981;1970;0;0.179;0.176;1.018;RL35114557;20421919;A,E;0;0;s
